sector,m,d,p
6,-50.3800139,0.020205309,0.014404658
5,-5.140798285,0.521533457,0.012601366
6,73.50382812,1.318746033,0.018513692
6,32.99382058,4.097797004,0.009593727
2,-378.3295089,13.5485916,0.005036647
5,-46.67502895,8.073055276,0.015133948
6,58.58110881,3.934669222,0.009509315
5,88.48074513,8.530282894,0.015048534
2,955.685248,72.04292085,0.004753806
4,2153.703599,53.24457976,0.001061748
6,-79.97000719,14.45139455,0.012849174
6,50.19368938,1.998295327,0.009565965
1,-74.62160678,13.93899781,0.008555331
6,-42.36380191,3.503215576,0.018223738
5,85.53298265,5.93048372,0.013681641
6,-22.09503355,4.257845126,0.007882662
5,-101.583063,10.58193515,0.015429978
5,-125.4454988,4.405655466,0.016833702
2,705.0106457,86.56457435,0.003792208
1,-38.48455591,14.99921692,0.006587549
6,-32.88655074,0.771546007,0.017170162
2,1025.43268,51.61880088,0.006510715
2,575.2397626,29.86045763,0.005916747
6,-50.48041752,6.037561227,0.011951312
2,479.2973652,99.24031911,0.005404384
2,1070.191575,105.5966374,0.003899011
5,-26.03757295,4.99636028,0.017687073
6,85.50126677,1.111904094,0.0078239
2,652.9548033,50.50249954,0.004207035
3,-64.35793369,2.320047122,0.012092535
6,82.42970527,11.7471488,0.013081934
2,338.8668995,11.31191462,0.00390357
6,-65.86958882,6.554339635,0.01456388
2,1246.063447,101.0946816,0.005668659
6,35.16736748,6.485109482,0.012160069
1,40.31485236,12.39115536,0.013915267
2,693.5392938,11.99096908,0.006017381
2,486.148091,12.08361101,0.005196734
2,-1019.335571,52.07088936,0.005214777
2,402.7356997,59.277407,0.004952177
2,-291.6204654,102.4069498,0.005619624
6,-20.31873055,1.208766001,0.014726685
5,55.70005517,0.480135709,0.016481289
1,64.49878586,10.9721865,0.0031899
5,78.36396864,8.740695861,0.015512494
5,-59.22729155,7.407300417,0.014516127
2,747.3565034,85.75801727,0.006573898
6,-69.07391621,5.076395271,0.009013896
1,-85.96547489,13.79360305,0.011800703
5,84.03869472,6.079371424,0.015112304
1,58.22065896,12.49628219,0.017014676
1,90.58489883,11.88086978,0.008323014
5,-86.75945495,7.240352938,0.012759921
6,31.58726026,2.452544655,0.010068732
1,-79.90193636,13.67737485,0.009661379
2,-1226.542,101.2492363,0.005638527
5,29.88710476,2.276053929,0.012507979
2,1142.672837,48.7709268,0.005443288
6,54.83123088,3.409228981,0.018355359
2,1020.983511,65.722048,0.005162035
5,104.2833105,11.4911098,0.012815913
2,-272.729511,56.84056551,0.004283419
6,-79.14895113,5.655868569,0.0221177
3,79.15797819,1.015124251,0.012325579
6,65.34420092,12.00214574,0.017301875
5,96.41223695,9.934204215,0.012475264
1,40.36929182,10.65766384,0.003434734
6,82.220497,3.232384629,0.015939067
2,-1217.436157,58.9912395,0.004483391
6,61.4731459,5.4608128,0.010935645
6,-35.35727222,1.76140872,0.021320438
5,94.51941569,4.734067898,0.017093885
3,-54.83907608,2.643305534,0.010795228
5,105.7779582,11.54463485,0.015841297
6,-46.44992227,4.026762087,0.015512783
2,1033.818059,23.97403054,0.005690912
6,-32.76054505,3.20599264,0.017555875
2,985.4614636,14.69304823,0.005134839
2,523.9228912,57.78045967,0.005322001
5,35.67382553,4.355554062,0.014591704
2,-490.4997496,76.86370066,0.005031675
2,-647.2442669,43.76085143,0.006466154
5,-49.66550927,2.293206809,0.017191259
4,2452.600063,60.11723316,0.001179472
2,507.3096073,94.76484062,0.003634996
2,715.9278145,49.56126036,0.006020616
5,-101.2894159,15.53951267,0.016031688
5,-75.05893057,13.51997176,0.016442508
5,-32.44657746,5.839954612,0.015566877
2,297.6215205,31.00146413,0.004120381
6,34.59448281,6.859087216,0.020537477
6,-31.7564399,4.112800644,0.009445091
1,53.85014199,14.26856296,0.009375432
2,-1233.885199,48.61952661,0.005141052
5,30.8876337,3.327830674,0.015737371
6,-38.82447279,1.980291397,0.01612351
5,22.77743635,3.795949746,0.012498538
5,17.43484532,1.862519787,0.017002839
2,776.1763637,18.46586023,0.004834451
1,44.54459366,12.85408512,0.012717681
6,37.03971284,5.929174733,0.01198261
5,121.6893274,6.16100325,0.014295793
6,-49.65258913,4.270220968,0.007749814
2,408.7714651,17.68012371,0.004936501
6,-58.02196856,1.153698926,0.017777417
5,22.33066278,2.715300777,0.016792839
2,420.9736024,46.43757308,0.006381103
6,-48.90424378,2.997252554,0.016060372
6,-58.12335491,7.634195038,0.021006899
6,49.22284467,7.144631374,0.009203041
5,-64.74961636,6.30214643,0.013496069
6,45.94166952,8.138744934,0.018364743
2,1134.90405,108.6329281,0.006274419
5,113.3921199,13.99577941,0.014901437
2,-325.3087564,94.60051664,0.004138992
6,85.91792544,12.09464956,0.011133527
1,-73.36409035,11.25667546,0.003404513
1,30.62079315,10.23827916,0.008167223
5,-15.53635575,0.02683985,0.016773424
6,82.04713948,1.647700358,0.012906669
1,-83.52569353,11.32197171,0.004355993
3,50.45424543,2.094013878,0.010910567
3,-51.92791433,3.990362858,0.010764841
2,-378.5843226,78.56775648,0.005486891
6,56.22782859,9.651290712,0.007661934
2,995.192514,86.72241328,0.004741855
5,-13.93554887,1.533781909,0.012574213
5,106.4025557,9.580011625,0.013911166
5,28.58588912,1.006035246,0.013990285
5,-56.24503037,9.672724839,0.015744984
6,40.86606342,0.229392452,0.016616936
2,719.0035121,47.67691604,0.005684321
1,58.41817522,14.45072095,0.014072805
6,93.80004107,0.734538771,0.011977817
6,-72.13205298,9.770354227,0.022285784
5,121.7512119,10.7674849,0.014026454
6,73.58937439,8.075918293,0.007856379
6,-73.66011799,8.192021633,0.016133848
6,92.41450101,8.714946363,0.011927345
1,-81.77652998,13.10063193,0.015881035
6,94.1895395,7.195440126,0.015956565
5,-115.4965419,1.406402565,0.014351291
6,86.44847381,1.494210814,0.02127934
2,1042.136462,22.44632146,0.005939354
5,40.20675764,3.817561531,0.014309444
1,-60.74725188,11.04536691,0.01256398
3,-64.48826598,3.790837004,0.011762441
2,-882.5667374,48.08421493,0.003920056
1,43.16136559,10.6977128,0.015605306
3,-66.31264021,3.656890057,0.01226277
5,-51.23334546,0.772731483,0.016113287
6,30.69024583,2.452250713,0.011837103
2,495.9733286,51.09619271,0.005386249
6,-16.92069782,0.35692047,0.010055971
6,-28.32176301,3.37505285,0.020261915
6,48.85392345,5.784933199,0.008490337
2,-788.5998623,36.99232435,0.005701445
2,-1177.595498,44.1022917,0.005286401
2,715.8179209,82.54126821,0.005063297
2,1108.90683,45.09463914,0.006589449
6,-56.36111935,4.01963074,0.009188208
1,-79.68000228,10.76598797,0.006475896
6,42.32435339,5.628355156,0.017090804
6,-46.16095916,7.448442254,0.020883516
6,72.50165608,10.05056418,0.01426701
6,63.44964822,0.852709359,0.014614497
6,-22.91540636,0.203431848,0.015541621
5,87.1835677,2.404994955,0.013199261
2,964.2297728,98.81041257,0.004924333
5,52.56711429,9.22313882,0.013786838
6,-74.49267459,11.48232907,0.01726021
5,20.50380368,1.940586498,0.013858951
5,23.6814135,4.543796141,0.014861146
2,747.5142722,62.85201211,0.005924638
6,-55.68011238,3.961548888,0.015120979
6,-42.09144648,5.348794106,0.009764946
2,477.8429533,83.48305315,0.005902086
6,89.93617393,3.469050872,0.016148659
5,37.99757969,3.965303016,0.016629104
6,-28.66072941,3.26288956,0.016087863
6,74.12378201,5.482692189,0.0186949
1,-38.43830004,12.73565742,0.004085332
2,-618.990527,95.67877252,0.005477985
2,-1051.466053,56.5284516,0.005003566
6,37.37625075,1.775932258,0.013554306
6,99.28699945,6.127862665,0.011254804
5,-15.28315207,2.423085412,0.017530179
2,-1038.640072,34.65655711,0.004667828
3,56.48802517,1.420761993,0.008854331
2,-321.0748386,46.70715143,0.006551198
2,-428.608948,11.32363206,0.004551255
2,508.1422258,22.24777483,0.004156897
2,926.1843669,94.390099,0.004419176
3,-54.83874011,2.26151966,0.010053561
5,-28.52302028,5.610365548,0.017462491
6,60.79545358,8.554582901,0.009329442
2,-943.4337286,69.51246327,0.006409108
5,-19.87791829,0.151394155,0.016081345
2,584.4198577,14.6609493,0.005098783
5,-12.59689716,1.455569666,0.017468086
2,-1160.491275,104.3982544,0.005849743
2,-651.680312,87.6577746,0.005011667
2,-1150.919605,38.64598342,0.004995299
2,1059.416881,106.4201401,0.003807216
2,600.6500328,108.5504253,0.004598009
5,21.85537073,2.853216605,0.013685257
5,33.35718825,5.82343221,0.014120044
2,-723.753064,24.11749371,0.005648472
5,-9.303236366,0.008101375,0.015729737
4,1994.611639,104.1487033,0.001170748
6,31.41966423,1.304309581,0.011683311
6,74.66143156,2.584367668,0.011524413
6,-57.61150626,0.093589951,0.014518409
6,53.56009006,1.900573194,0.014757069
2,953.9751014,20.17937601,0.004107521
5,-84.09002151,5.737502823,0.015209874
5,-99.71613481,10.41060533,0.017620669
5,-81.17798873,5.789152634,0.015976636
5,30.44583318,0.98528392,0.013473427
1,47.7149342,13.09690926,0.004210476
1,-85.77304074,14.49283854,0.003510465
1,92.12849715,13.80219906,0.011979117
5,-116.8310006,20.16818683,0.013753498
2,258.8265351,25.36665798,0.004482482
2,447.789884,99.65412652,0.004992077
5,-69.14046534,4.98119083,0.012501642
2,-837.3156804,13.58826554,0.004038316
2,-764.7053238,47.82132309,0.00467805
5,42.98956905,4.657559754,0.014669331
2,648.580235,55.35801316,0.004977527
5,-52.91415366,0.086237555,0.015760321
2,-788.7003864,21.43842751,0.005027461
1,-35.19417686,14.88645174,0.002715965
5,104.0379861,12.64847813,0.013831453
2,738.0571056,79.92813789,0.003829576
2,-1017.757,86.79920391,0.003872974
2,494.4279061,51.10714881,0.005595862
5,-33.96730986,0.462457464,0.013309706
2,-307.2257389,61.42614101,0.005476919
2,940.5731815,12.14626205,0.006515642
2,-1037.543359,10.78478103,0.003652105
2,-917.3657617,109.3711774,0.003610353
5,108.5439272,13.14426133,0.013948331
5,19.35449741,1.662429079,0.017366212
6,-18.1552676,2.807514512,0.013874517
2,-926.2713727,106.3778779,0.003880833
2,348.5426957,65.39623825,0.004052965
6,74.01997396,2.341096976,0.019933843
5,52.61700906,5.654280948,0.013416793
5,17.97609118,2.818525173,0.014576219
1,99.20223882,14.2181364,0.01251189
5,-96.11069785,13.25992291,0.016492299
2,534.5636688,35.40220414,0.004125023
6,48.11049238,8.114343469,0.018237782
5,-71.86803486,10.81376071,0.013439856
2,-1124.134858,41.86619532,0.004808946
6,-58.88861423,2.649672411,0.015517637
2,967.6301588,79.2581224,0.00633821
3,51.53641381,3.466204478,0.011937477
2,255.0194244,46.74850409,0.004111316
6,-30.26281144,5.447300142,0.011261893
5,-102.0459106,17.32616936,0.015585688
5,117.4988283,18.67227212,0.016675178
1,-52.02809813,13.59691533,0.009029462
2,392.7903468,59.24152256,0.004354488
2,375.8000868,24.57048628,0.005649799
5,-29.72138618,0.794106952,0.012749218
5,34.62442995,5.942506998,0.013696011
2,-1076.07819,49.62516723,0.005480339
6,40.85249722,3.447586358,0.019289601
5,76.6774001,2.222649619,0.01254133
5,-64.77188659,12.56154281,0.012955161
6,-76.91386582,0.081740893,0.008212284
2,-776.1428547,17.5647303,0.006528361
4,2062.803478,53.55417459,0.001150675
6,63.09029458,1.248437257,0.017290416
5,13.93391182,1.333868438,0.014048691
5,-122.0656036,15.28734346,0.013098006
6,-63.10018088,3.42478499,0.017744073
6,37.64941653,1.170993253,0.013255187
1,-94.08689922,11.56608081,0.004652663
6,-70.05986792,12.36512669,0.012625675
2,332.123719,100.0720856,0.005091557
1,74.87056534,12.32116421,0.013161735
5,-51.85048968,5.821424344,0.013577888
2,878.4799757,90.46676407,0.003796161
6,-72.23456768,8.732001044,0.011508492
6,40.70522694,4.572875892,0.012803999
5,-41.36691576,5.837231548,0.013403344
6,-64.15283079,0.342880846,0.016624824
1,96.87902917,11.50753766,0.008530026
5,-96.7395119,17.36743653,0.015892067
1,38.82856262,11.89935505,0.009564658
5,45.43858733,7.083453089,0.013904796
2,468.0270025,95.21412722,0.005149045
2,941.9215416,91.15235685,0.006005597
2,-333.0612848,109.5795469,0.006587803
1,69.58110136,11.4117598,0.006563217
2,-773.6100634,97.52667614,0.003641871
5,-66.18684263,6.135923227,0.013301919
2,1189.644458,21.97711969,0.005861211
6,32.49594125,0.430824986,0.0099915
5,-71.81136188,13.04353967,0.016251131
5,-92.50207877,17.20542997,0.012610317
2,-529.5274844,17.22647795,0.004590434
5,60.17680723,1.492116302,0.015780502
5,-66.45264465,0.294063581,0.013099809
6,52.64682125,9.657103853,0.012271883
6,-77.67438074,11.36509961,0.008686296
6,-52.60858329,5.418419383,0.008508488
6,34.74395625,0.899155263,0.021145433
5,73.63996963,11.53276436,0.012845696
5,103.1208673,17.19775182,0.015456027
2,-359.4805411,65.68608165,0.004623267
3,-61.01037866,3.489888807,0.010738266
5,83.10843643,0.006667868,0.015379384
6,89.92066762,0.731975816,0.020057839
2,-1127.859679,16.97664871,0.004849836
6,-22.26150227,1.079194705,0.013926942
1,46.11108278,12.57989145,0.010064048
5,77.97745452,4.117528044,0.016383248
5,-103.3863328,13.34217226,0.013931322
2,457.2854428,10.20467395,0.005951665
5,88.08641481,6.659696366,0.015178233
5,-0.65863428,0.01902774,0.016838921
6,62.72769472,10.52894943,0.019952403
1,-74.62959809,12.77143631,0.009912877
2,-847.6888821,40.41993179,0.004819486
5,-23.98719338,3.961048732,0.012513526
5,11.10667723,0.986493341,0.015726712
5,-119.9486343,16.82429432,0.012666418
6,-63.132377,10.16944173,0.022071334
2,252.4763198,66.53293572,0.00439046
2,-808.2137714,27.10745993,0.004079289
5,-57.35018192,7.861954769,0.013534656
1,58.99393497,11.99145452,0.007120336
6,-79.47662365,8.791827233,0.011435676
2,-518.2369123,95.18992191,0.005381381
5,90.36116852,12.63639244,0.014394889
6,83.33684216,10.57061488,0.014208572
2,-914.0429577,80.53695088,0.005914329
2,-750.3617381,100.9251926,0.00364292
5,102.4866953,0.011260582,0.013536369
5,88.73939212,16.81705214,0.014727057
1,56.80462292,14.41865241,0.013897607
6,99.39302898,19.02986218,0.00935511
3,51.29906269,1.024538289,0.007925037
1,-51.28889649,14.87574695,0.015789272
6,-54.46430525,0.562520871,0.009833324
2,-834.286842,76.10981711,0.006073183
5,120.9308784,22.0257546,0.014233034
3,-60.13648403,1.939708527,0.010709
2,703.8167433,43.06263128,0.005869565
5,52.90313212,7.205430015,0.01540511
5,-110.4316129,14.05589184,0.014869399
5,-100.7609175,15.87064473,0.012885032
5,-49.08932554,7.040833461,0.015231273
2,-377.4110482,86.65305964,0.006098386
6,41.24728254,0.259290852,0.01939937
6,-31.43533033,2.714854304,0.009665678
2,587.156075,47.85128649,0.00589963
5,-94.17680175,16.11395461,0.015448567
2,-991.4572153,22.48563157,0.006067646
2,1170.154115,33.49925323,0.004565104
5,80.84862721,8.442332451,0.017386918
6,-18.386731,0.40880925,0.008303277
5,-59.19817581,6.148536652,0.014125496
2,536.1964973,82.99622538,0.004283977
6,-73.39719663,13.48033559,0.016489564
5,120.0099022,18.03822701,0.017002215
2,1145.294857,107.0510949,0.006317193
5,82.08188484,0.018083422,0.01678035
2,1223.088197,35.85704657,0.004084341
1,31.69165237,10.59173932,0.01320989
5,60.50376994,5.910352777,0.012658259
2,-696.485204,37.12368461,0.005033755
6,53.68504321,2.916536448,0.0094085
1,45.36200694,13.70757922,0.00793073
2,588.8575244,39.7623818,0.00591922
2,-948.9048539,102.5174264,0.004212445
6,-65.7499218,1.75536623,0.01840057
2,712.3699535,106.3603453,0.00608681
2,948.5022762,45.2275078,0.00530166
2,1209.37985,41.26138026,0.005588965
1,96.44545636,12.71383192,0.004764738
2,-1023.992997,81.97736706,0.006063379
5,-78.0457675,5.663999651,0.014825828
6,-34.07181265,4.806961508,0.00901577
6,-74.75648515,11.22146879,0.007847212
2,603.5070716,11.44320566,0.004780687
5,-21.11040894,1.40282208,0.017136677
5,22.04089048,3.222182034,0.017312805
2,1016.841645,41.84149862,0.006498221
5,95.6000211,1.952055747,0.013573796
6,35.77847143,6.878662734,0.007894343
6,86.95858835,4.779317178,0.010101191
5,49.48390631,3.777935517,0.017126122
5,-84.96776901,5.060346726,0.016450595
5,-100.7412337,15.88045076,0.012991025
2,-1062.863522,88.21147139,0.005053816
6,35.12575357,5.997456802,0.009855206
3,-57.29788421,2.873249338,0.007501046
2,-762.6138613,66.29569763,0.00413465
2,367.6147873,20.54084996,0.006100317
2,1023.01746,75.08807317,0.006484195
2,-1062.914131,91.35042694,0.004961722
1,-79.49981773,10.76418872,0.007353397
6,-47.41537907,2.637715868,0.02232028
5,67.22718275,4.01602416,0.016375139
2,-886.6109924,42.87548278,0.00407113
6,-43.36144203,6.538626273,0.009833883
2,963.679928,89.44848899,0.00632018
6,45.92460552,6.433364608,0.014649979
1,34.71735003,13.11786837,0.007480777
6,59.58773034,5.31466932,0.01475511
5,83.83564942,5.415658257,0.014048536
5,-95.237975,2.818167521,0.014641399
5,62.92076695,9.566183738,0.013149937
6,-59.2627746,1.069703017,0.020519552
1,83.79306303,10.38864067,0.00275138
2,977.636639,28.94939731,0.003863444
6,91.16079024,8.346789147,0.012085397
6,42.24872919,0.870229325,0.019057478
1,-48.52162379,13.40922167,0.009499027
2,771.2783959,95.24682383,0.005375383
6,-34.8344995,6.258363743,0.019386342
3,-66.12332899,1.653055994,0.012363137
2,-538.6403582,17.12886837,0.004923887
6,76.9844577,2.95461759,0.018224456
6,87.69040296,4.785696643,0.015817807
6,-47.14942925,2.868728485,0.017912024
2,-529.8656593,23.47361886,0.003748697
5,-41.59212373,5.885851008,0.017578895
3,-59.89008278,3.217919224,0.010107729
2,-375.3280059,23.36722761,0.005625097
5,72.58333135,9.770313041,0.014078586
5,-50.06244594,4.560416847,0.017484417
2,496.0627922,31.70307019,0.005532264
2,-987.5386381,73.75243594,0.006349944
2,311.676319,73.14525819,0.006350675
6,-36.23185352,5.662713587,0.013208106
3,-60.37858498,2.346481237,0.010968723
6,65.76967521,5.39355425,0.013849305
2,390.412398,90.34275872,0.004613159
2,275.3441621,94.73613348,0.003976043
1,68.07194528,11.54509105,0.00548976
2,800.577464,63.9439073,0.005364786
3,59.96444069,2.592811985,0.008109151
1,95.14798386,10.5865787,0.013954306
5,-62.94697169,4.442226924,0.01747445
6,30.69685266,4.344015662,0.011341231
2,557.5601767,44.89628231,0.006379874
2,-1223.047013,41.57074459,0.00525157
5,122.1520446,20.04035813,0.014827315
6,95.22337852,1.092036793,0.01026387
2,255.4464782,22.31804357,0.003625391
6,61.42579027,2.866638589,0.019383389
3,79.18479106,1.713377097,0.011607853
5,-109.5713827,19.07923036,0.016632362
1,-30.79858081,12.78510585,0.015636743
2,-689.6217613,49.68712622,0.004390855
6,-27.54970709,0.695248446,0.015621062
6,-34.13327206,5.050258327,0.011434828
5,52.6038845,2.39961983,0.013125763
2,-375.1439008,57.58293834,0.004039634
5,-84.3482596,5.028880059,0.017181599
6,81.40776056,2.364989524,0.008517254
5,43.0521436,3.318068645,0.013147414
6,99.73087054,4.379444908,0.009187849
2,-724.5580881,91.87708871,0.004392771
2,802.8596741,42.21924792,0.005774975
3,77.18638047,3.916921443,0.01106217
5,-6.569118116,0.014597169,0.016448146
5,-77.37802209,0.76515855,0.014969005
3,-66.21896793,3.512026121,0.010573845
6,96.8746614,0.388615327,0.021964706
6,-58.82669644,6.25765072,0.022409733
5,-87.54460347,11.15425817,0.012973336
6,31.6066956,6.237020558,0.01719249
2,1246.071794,54.01028601,0.00476942
2,-1249.796934,24.51115688,0.004744839
6,92.37987651,12.58011618,0.013410339
5,25.55668909,3.753400718,0.01469153
2,-606.5223439,81.76514537,0.006122558
5,-15.99357451,0.882605873,0.014284121
2,621.0173687,17.98456759,0.004595676
2,588.7788743,97.68693878,0.006494072
5,-1.150253723,0.142832974,0.014725467
2,-452.8208847,86.97810181,0.004937647
6,-64.09274257,0.261587542,0.012857423
2,281.6226259,59.06611311,0.006418691
1,-44.69447794,12.46907349,0.003660497
2,1178.877153,97.80975844,0.003645504
6,93.37646111,0.81454259,0.015585308
6,-42.96613103,6.268039582,0.012287078
2,733.21042,56.46257893,0.006223731
6,31.28744048,5.742445656,0.021943337
5,-110.9268871,17.49943465,0.013862652
1,-79.54856822,12.12530474,0.012036307
5,-124.9675545,19.97955867,0.017141066
2,1188.14927,27.36306463,0.004423036
6,78.92034697,1.577739252,0.015730014
6,78.43198226,9.546609418,0.022208391
2,-646.433886,44.22424429,0.006569304
5,-61.2837118,4.979314426,0.012458518
6,-67.78935719,9.642438698,0.012822783
5,-59.79203514,0.842127742,0.012587934
6,-69.40831275,4.336860715,0.012191818
5,56.07776796,1.698734897,0.016476256
5,23.24440505,3.230396524,0.016426718
2,-705.8523084,85.50303139,0.005371571
2,-1235.553243,64.59430862,0.003723755
2,-426.5505939,79.12861969,0.005075611
2,-1180.754751,73.62437894,0.004381921
3,-56.44684205,2.247047485,0.01013959
6,34.46842156,0.8256354,0.014155209
6,82.0306659,11.12263968,0.015723913
5,-119.5239496,8.024793966,0.013419865
5,89.24334192,0.561605368,0.013160625
6,59.01265551,4.010160006,0.014740546
5,-32.3371816,4.622831795,0.012927151
2,1189.490626,103.5844056,0.006495849
2,-1192.926227,45.82568599,0.003762424
6,-38.59488498,6.288099067,0.018724149
1,78.78088402,13.69191618,0.014898969
6,-46.11699171,3.858517426,0.012214801
6,59.97217977,1.870271009,0.007683386
1,-36.74438494,13.05868099,0.007645587
6,-33.46227257,3.205248661,0.016572576
2,-672.0435273,97.15706361,0.00597122
5,120.559745,6.826374996,0.013084177
5,-114.6619554,2.878881489,0.016797907
1,-78.01461731,14.02923111,0.011880938
6,-59.69065243,11.5870351,0.009490417
5,59.39455882,1.416654172,0.016933185
2,-843.4226448,78.56351136,0.006580177
6,-40.01022689,2.481048276,0.01802392
6,-16.29704837,2.787651898,0.01983611
6,33.17984331,1.943580545,0.014479743
1,30.43579464,14.26138526,0.016912285
2,-757.3630614,30.67537326,0.00376596
6,-62.64715961,2.665824069,0.014592031
6,-29.07561896,0.736160449,0.010326424
6,98.63457681,16.2260467,0.008450639
6,98.44457761,10.77379712,0.014320431
6,69.83836631,8.651622072,0.017540286
1,75.13288145,11.25078082,0.006573537
6,-35.24214909,3.391417241,0.012924044
1,-49.97779415,13.84206286,0.01291478
5,84.58408652,5.016414722,0.017107698
5,-108.6873313,15.72455525,0.013099051
6,-55.58815225,1.851006082,0.015188623
6,88.76570593,1.311846588,0.012554886
2,-263.8424683,79.51328781,0.006287717
2,-458.5748686,105.4431852,0.005878443
6,54.75232939,7.442120904,0.014894419
6,-43.81455015,8.250688133,0.017617518
5,82.4159173,10.97592896,0.016334282
6,43.1306125,8.471284614,0.012066345
2,674.0639497,71.66631353,0.004604505
2,-891.4384118,29.14547944,0.004403978
6,57.67912871,7.949877837,0.018339308
1,-91.54159251,11.64520429,0.014310033
1,66.94655493,14.51561321,0.015076516
1,96.86615589,11.09516129,0.012929955
2,1025.104111,75.5892428,0.00420355
7,-1319.688965,199.1302126,0.019296715
2,-597.2117211,18.69766325,0.00638108
5,-118.9124407,9.501351635,0.01605234
3,77.87054681,3.797280554,0.011916131
2,-622.5177953,89.16441344,0.00418056
4,2362.264546,136.5961652,0.001107715
2,-1084.706778,71.25219308,0.005912888
2,714.3653158,84.53422916,0.004597784
2,259.960962,82.21241896,0.003964555
6,38.28338506,2.054844307,0.007649968
2,-1202.894877,50.10122208,0.003994756
2,987.8573977,70.86150658,0.004227703
2,849.2463499,50.1361654,0.005098173
2,403.013195,97.75757702,0.005351967
2,1099.677591,94.36313206,0.004765754
2,-349.9604858,72.64615076,0.004220886
2,-990.6919327,14.60507508,0.005386547
5,93.6743041,15.92633684,0.012906111
6,-25.44578838,1.629982782,0.019083344
1,76.73839727,14.79592279,0.00291242
5,114.7788438,18.62947211,0.014141313
6,34.13057199,2.826336335,0.017275462
5,33.66166938,5.492891856,0.017415742
5,23.12642583,2.388066653,0.017688831
1,37.77775229,14.07441598,0.014244829
6,-57.32885404,4.491580863,0.01187218
2,-455.8743531,27.07081632,0.004126946
5,36.69299916,2.084485903,0.016347458
6,-44.05993486,2.586095128,0.020674598
2,346.3839804,12.83025654,0.005193003
2,-1035.55123,101.7128272,0.004975132
5,22.0722213,3.03076829,0.013424244
6,46.37436239,0.115136058,0.010234767
5,105.0266088,3.399327083,0.013795343
5,55.25293531,7.272142693,0.015420865
5,-89.46480002,9.35062069,0.017399565
5,-126.045559,6.81970931,0.01457912
5,-30.33308135,0.786543597,0.01653973
6,-61.83434731,12.11077766,0.008496062
2,671.545121,45.12367727,0.00445424
1,-90.44490283,11.99203782,0.016560274
2,-1106.609839,53.81234897,0.005398472
5,79.25187125,9.340994752,0.014792625
3,-61.26619496,1.034777511,0.007558794
3,63.4412166,3.845788895,0.009122955
1,-94.76175309,13.03733852,0.012923507
2,1204.943726,73.55428404,0.005013241
5,80.22150185,2.249938462,0.01528904
6,-33.11714462,3.283840439,0.015695108
2,-314.2755248,71.56249692,0.003856853
6,-72.94934092,1.104729958,0.010113283
6,54.98078489,10.60922815,0.018435177
5,-91.64614342,0.781921638,0.014380191
5,-80.45998708,6.672127888,0.013577917
3,60.57013089,1.129179068,0.00950618
5,30.95785372,1.583177823,0.01576215
5,-120.6832955,8.065871521,0.01573294
3,-55.85598728,1.559029705,0.011257506
2,-1056.045183,15.56061652,0.004409489
6,-55.60639862,8.009861811,0.019718848
3,51.63181299,1.342483855,0.007944587
5,82.98278019,11.84910027,0.013873906
1,-63.57235373,11.24941809,0.003796793
6,-31.07239934,1.468986398,0.012224925
1,-77.58243129,14.49898244,0.009188136
5,-65.94940919,12.1602347,0.017340117
2,-1057.276209,52.89004509,0.003734469
5,23.23528705,4.27667492,0.013529599
1,71.77799842,10.13305713,0.016397946
5,-42.28017287,7.539460761,0.013971658
5,13.95236712,2.501900295,0.014769072
6,32.86029163,4.141455447,0.013630187
2,1109.152924,38.07603035,0.006583927
5,-1.855383124,0.21787983,0.013351092
2,1221.238299,59.41830162,0.004154145
1,93.54326061,13.08691557,0.008455515
5,77.20925071,12.26921351,0.01597639
3,79.47042825,1.688882254,0.010468686
5,91.8420834,17.19981258,0.017524611
5,-89.27820209,17.11166132,0.017393003
5,-31.43677853,2.098060021,0.015604142
5,74.31375862,4.434100692,0.013516883
5,33.70912392,2.271850306,0.012695535
2,-1066.066346,48.95868941,0.003972133
4,1969.607311,51.37954617,0.001028284
1,-64.13169658,13.0974945,0.016795384
5,-78.55443465,4.319436583,0.014836953
5,-63.94551161,3.71422497,0.016600139
2,-840.7457224,109.3871277,0.004126113
5,-89.6287655,1.673957794,0.013511517
2,827.2228913,14.43162717,0.005543077
2,-915.2793005,68.88314857,0.005134232
3,-60.24495733,1.548799493,0.008293795
2,-423.2369728,94.19264572,0.005752661
5,-32.07185617,1.440568249,0.014352759
2,-900.1872345,85.06072917,0.003889533
1,-43.55268526,12.71794543,0.003458886
6,-32.38589695,1.852669665,0.010865485
2,-1189.367672,47.84040046,0.005374602
6,-43.36504422,6.685246534,0.013552295
6,-62.21705373,4.117061848,0.014975832
6,67.08616429,1.958132912,0.016772303
4,2415.66699,80.50866474,0.001178195
6,-70.40332383,11.90863849,0.014984123
5,-95.02796241,9.296951314,0.01477421
1,-74.95164569,10.5080471,0.011884544
6,32.02027531,1.83996695,0.008803245
6,-75.6151581,7.647619958,0.020088582
5,8.916794719,0.44092654,0.016654163
5,-28.74365525,3.564499211,0.013643633
6,-48.01083096,6.178101548,0.020524864
5,-5.062038542,0.496730126,0.017579943
3,62.50835531,2.434822265,0.011400385
2,-1136.903551,94.74158342,0.005600721
5,26.1786795,4.128105448,0.012843606
6,-17.07258803,2.372043036,0.00926506
2,-1039.684879,105.0358961,0.006319404
5,-24.86075073,3.390401815,0.014509992
